Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,MAP,PS,GDP,DOF,CSI,NSR,DIS,DISmn,DISmx,RAD,NNSR
None.Given,Native,0.147064552,0,0.852935448,United States,Nearctic,-115.8241582,39.37870472,3603.633877,7.616140846,827.8827751,289.3559041,16.05830283,0.103945952,0,99.91537248,1,1.026037384,0.113342217,5.721722168,0.961151,0
Nongmyong.soryuji,Native,0.14784217,0.301846435,0.550311395,South Korea,Palearctic,128.355089,35.03933113,195.5265304,13.21589261,867.1639846,1472.778656,75.72003041,101.6989021,0,99.76187185,18,3.327,0.717,9.131,0.854387,0
Norga.Nina,Native,0.116182886,0.125301098,0.758516016,Estonia,Palearctic,22.51605165,58.75042507,7.619997368,6.404375029,726.3294403,617.9,31.83683329,0.354752935,NA,NA,3,2.453,1.057,6.901,0.734355,0
Normanby,Native,0.091932532,0.376106505,0.531960962,Australia,Australasia,144.2374751,-15.21169861,24145.39785,25.78828744,222.1705805,1248.288118,115.6001405,0.038011469,0.242503822,99.87497998,47,14.34262191,1.801405221,42.34482237,0.918389,0
Norrstrom,Native,0.119434541,0.1013156,0.779249859,Sweden,Palearctic,16.19798378,59.65236143,23208.84151,5.505205381,757.5455703,639.9452557,27.97198667,12.28453541,0,99.78930895,26,13.53198279,9.215860639,19.91478837,0.367274,2
Norrstrom,Non-native,0.125491312,0.019716915,0.854791773,Sweden,Palearctic,16.19798378,59.65236143,23208.84151,5.505205381,757.5455703,639.9452557,27.97198667,12.28453541,0,99.78930895,26,13.53198279,9.215860639,19.91478837,0.367274,2
North.Stann,Native,0.47900688,0.23287595,0.28811717,Belize,Neotropic,-88.44006068,16.99198809,292.5291813,24.70361264,166.8955268,2131.030471,49.82385955,0.397718873,0,99.8169084,20,7.297175044,2.878452972,13.61584768,0.650976,0
North.West.Bay,Native,0.04745666,0.40378082,0.54876252,Australia,Australasia,147.2086625,-42.98883801,113.8891955,10.08245015,308.1674103,1014.554348,17.32711004,2.493178725,0,99.87097546,10,1.238,0.602,2.081,0.551249,1
North.West.Bay,Non-native,0.149691845,0,0.850308155,Australia,Australasia,147.2086625,-42.98883801,113.8891955,10.08245015,308.1674103,1014.554348,17.32711004,2.493178725,0,99.87097546,10,1.238,0.602,2.081,0.551249,1
Northern,Native,0.518179312,0.265094086,0.216726603,Belize,Neotropic,-88.36746144,17.92835836,618.3378492,26.04949209,165.4347354,1632.259502,53.71166352,0.937398791,0,99.87774464,13,3.089990069,1.069000959,6.354363625,0.71199,0
Noun,Native,0.392266196,0.226136798,0.381597006,Morocco,Palearctic,-9.70439003,29.03234656,6850.034703,18.40941118,457.159258,136.131478,69.58588143,0.73403196,0,99.7396569,5,1.664195363,0.05463864,4.527737825,0.976153,1
Noun,Non-native,0,0.011037432,0.988962568,Morocco,Palearctic,-9.70439003,29.03234656,6850.034703,18.40941118,457.159258,136.131478,69.58588143,0.73403196,0,99.7396569,5,1.664195363,0.05463864,4.527737825,0.976153,1
Nouvelle,Native,0.222817854,0.131400357,0.64578179,Canada,Nearctic,-66.52531494,48.34724614,1175.491555,1.54161992,1098.148597,1167.703902,16.50908517,0.50445395,0,99.99246021,5,9.171188221,1.002742666,40.55938281,0.951747,1
Nouvelle,Non-native,0.219651224,0,0.780348776,Canada,Nearctic,-66.52531494,48.34724614,1175.491555,1.54161992,1098.148597,1167.703902,16.50908517,0.50445395,0,99.99246021,5,9.171188221,1.002742666,40.55938281,0.951747,1
Nova,Native,0.172599792,0.133443552,0.693956655,Estonia,Palearctic,23.72908072,59.13770668,174.9614373,6.086153207,805.6839022,640.9494949,36.01234156,0.662385821,0,99.95083326,10,2.206,0.955,7.093,0.762674,0
Novo,Native,0.238696763,0.314760803,0.446542434,Brazil,Neotropic,-40.90314541,-20.79388766,770.6690096,21.79310498,209.3372484,1171.027197,53.47806326,14.30089211,0,99.85315324,62,3.936711301,1.316656626,8.249175915,0.724717,2
Novo,Non-native,0.462361251,0.19139834,0.34624041,Brazil,Neotropic,-40.90314541,-20.79388766,770.6690096,21.79310498,209.3372484,1171.027197,53.47806326,14.30089211,0,99.85315324,62,3.936711301,1.316656626,8.249175915,0.724717,2
Ntem,Native,0.214037541,0.35352688,0.432435579,Gabon,Afrotropic,11.42875597,2.293293154,30480.62296,23.802546,71.72879511,1805.386607,58.84680601,0.695684366,0,99.94709658,178,46.58701854,20.20846629,116.2937117,0.70391,0
Nueces,Native,0.158099645,0.256211307,0.585689048,United States,Nearctic,-99.24627416,28.79146654,43508.32449,20.89144087,668.2098984,620.6632417,43.17831173,3.99719125,4.885782933,97.26918944,66,2.923765846,0.809155188,6.967710742,0.791907,13
Nueces,Non-native,0.234691952,0.101676928,0.66363112,United States,Nearctic,-99.24627416,28.79146654,43508.32449,20.89144087,668.2098984,620.6632417,43.17831173,3.99719125,4.885782933,97.26918944,66,2.923765846,0.809155188,6.967710742,0.791907,13
Nuhaka,Native,0.002578392,0.328545743,0.668875865,New Zealand,Australasia,177.7818311,-38.95636217,196.732286,12.89626679,346.4565504,1468.010067,28.72346973,0.433657028,0,99.85987373,9,5.907,2.387,10.529,0.630381,0
Nuku.Hiva1,Native,0.13476994,0.380773014,0.484457046,French Polynesia,Australasia,-140.15875,-8.899027778,50.68665637,23.35027774,61.18179614,1682.933333,25.92762388,0.075122736,NA,NA,8,NA,NA,NA,NA,0
Nuku.Hiva2,Native,0.13476994,0.380773014,0.484457046,French Polynesia,Australasia,-140.0430556,-8.836944444,12.67375135,25.6135416,52.12488683,1809.75,25.37071355,0.075122736,NA,NA,8,NA,NA,NA,NA,0
Nun1,Native,0.114508112,0.125653996,0.759837893,Canada,Nearctic,-83.91313545,68.08324866,6591.070955,-13.88074292,1477.673183,228.9174303,60.16459435,0.0000373,0,100,3,7.433539787,1.781662783,20.54318827,0.840387,0
Nushagak,Native,0.172668495,0.073656256,0.753675249,United States,Nearctic,-157.0147513,60.02064744,30351.27252,-0.175164394,959.3239745,575.0050349,49.63055758,0.017393182,0,99.99998969,28,50.82345154,26.95147311,90.61997679,0.54153,0
Nuta,Native,0.191474487,0.41519909,0.393326423,Japan,Palearctic,132.8946599,34.47958422,543.964672,14.55396982,826.5493448,1642.367454,51.97342086,68.06344128,18.25084478,92.81386437,13,4.235361462,1.906509664,9.024498604,0.651174,0
Nyanga,Native,0.204499681,0.312243179,0.48325714,Gabon,Afrotropic,11.56041426,-2.802463374,20244.12311,24.40714363,138.4202608,1626.586624,76.22140695,0.326453105,0,99.97946578,49,67.31461805,13.47676161,123.7454471,0.803578,0
Nyong,Native,0.227928176,0.369201274,0.402870549,Cameroon,Afrotropic,11.74628994,3.694523713,27968.13725,24.05301809,81.07838869,1779.420247,63.26952196,1.03907755,0,99.90802307,139,63.094468,23.12705246,175.7974539,0.767479,0
Ob,Native,0.118561537,0.115804733,0.765633731,Russia,Palearctic,74.25501722,56.95647205,2747266.616,-0.225869244,1331.508582,462.2130152,45.02579104,0.735169113,1.301378321,99.09330343,45,128.0670938,58.62720171,264.5923998,0.63723,14
Ob,Non-native,0.088451696,0.091563263,0.81998504,Russia,Palearctic,74.25501722,56.95647205,2747266.616,-0.225869244,1331.508582,462.2130152,45.02579104,0.735169113,1.301378321,99.09330343,45,128.0670938,58.62720171,264.5923998,0.63723,14
Obongje,Native,0.14439232,0.324517107,0.531090573,South Korea,Palearctic,126.7288478,36.84816577,101.9451985,11.6678939,1004.218519,1255.684932,81.88623763,15.00964975,0,99.66017102,40,2.107,0.521,6.159,0.844012,2
Obongje,Non-native,0.196255677,0.211301628,0.592442695,South Korea,Palearctic,126.7288478,36.84816577,101.9451985,11.6678939,1004.218519,1255.684932,81.88623763,15.00964975,0,99.66017102,40,2.107,0.521,6.159,0.844012,2
Obryvisty,Native,0.172173002,0,0.827826998,Russia,Palearctic,148.1941656,45.18994564,23.02593379,3.368859642,705.0845385,1200.210526,35.45388784,0.02500166,0,100,2,16.205,2.606,45.896,0.892541,0
Ochepukha,Native,0.247310651,0.13193343,0.620755919,Russia,Palearctic,142.9443674,46.95312216,197.7537629,1.460263022,1028.587887,827.7669617,36.56500586,1.48185131,0,99.9722681,4,2.717,1.522,9.091,0.713182,0
Ochlockonee,Native,0.226817395,0.321698121,0.451484484,United States,Nearctic,-84.33363829,30.72530958,5655.682658,19.21407949,635.1300818,1436.629789,25.66659727,9.013900042,9.894800889,96.06978702,79,16.78877015,10.95991143,28.22549411,0.440613,6
Ochlockonee,Non-native,0.090104171,0.137317434,0.772578395,United States,Nearctic,-84.33363829,30.72530958,5655.682658,19.21407949,635.1300818,1436.629789,25.66659727,9.013900042,9.894800889,96.06978702,79,16.78877015,10.95991143,28.22549411,0.440613,6
Oconnor.creek,Native,0.047202525,0.382287014,0.570510461,New Zealand,Australasia,172.1735039,-41.39266323,189.4881052,10.50708477,341.231505,2713.76431,24.19392522,0.421096697,0,99.93886847,9,9.012,5.676,12.458,0.373994,1
Oconnor.creek,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,172.1735039,-41.39266323,189.4881052,10.50708477,341.231505,2713.76431,24.19392522,0.421096697,0,99.93886847,9,9.012,5.676,12.458,0.373994,1
Odet,Native,0.137907507,0.132199712,0.729892781,France,Palearctic,-4.020168054,48.03463573,720.0644778,11.44315097,415.1724387,1071.589457,33.45303874,7.819541812,0,99.67429273,8,9.678051308,2.434003786,19.79251809,0.780982,1
Odet,Non-native,0.219651224,0,0.780348776,France,Palearctic,-4.020168054,48.03463573,720.0644778,11.44315097,415.1724387,1071.589457,33.45303874,7.819541812,0,99.67429273,8,9.678051308,2.434003786,19.79251809,0.780982,1
Odra,Native,0.11654249,0.121129689,0.762327821,Poland,Palearctic,16.86352135,51.81765964,118991.636,8.276860003,725.0909881,574.3871777,34.97225801,12.73928618,3.852831196,97.66696955,49,19.7942443,12.35756048,34.04256199,0.467348,13
Odra,Non-native,0.134040822,0.045409855,0.820549323,Poland,Palearctic,16.86352135,51.81765964,118991.636,8.276860003,725.0909881,574.3871777,34.97225801,12.73928618,3.852831196,97.66696955,49,19.7942443,12.35756048,34.04256199,0.467348,13
Oehwang.gang,Native,0.115154344,0.330403437,0.554442219,South Korea,Palearctic,129.3182507,35.48569349,117.043287,14.03604034,824.6138865,1274.452229,66.41205211,76.24979019,0,98.33823324,13,2.055,0.709,5.081,0.755095,1
Oehwang.gang,Non-native,0,0,1,South Korea,Palearctic,129.3182507,35.48569349,117.043287,14.03604034,824.6138865,1274.452229,66.41205211,76.24979019,0,98.33823324,13,2.055,0.709,5.081,0.755095,1
Ogandi,Native,0.083040084,0.073694483,0.843265433,Estonia,Palearctic,22.59481729,58.99193495,41.86998521,6.275177327,723.9666229,635.1702128,32.9809029,0.264564317,0,99.8875,6,5.566200296,2.647249453,15.2296364,0.703836,0
Ogeechee,Native,0.237781866,0.293667596,0.468550538,United States,Nearctic,-82.0646883,32.64774931,11547.46596,18.13387727,686.737087,1191.31601,23.38834053,8.54067266,0.650022878,99.67540815,75,17.32698984,8.8044969,33.80276826,0.586714,4
Ogeechee,Non-native,0.244075224,0.181188431,0.574736345,United States,Nearctic,-82.0646883,32.64774931,11547.46596,18.13387727,686.737087,1191.31601,23.38834053,8.54067266,0.650022878,99.67540815,75,17.32698984,8.8044969,33.80276826,0.586714,4
Ogooue,Native,0.203429138,0.384448312,0.41212255,Gabon,Afrotropic,12.39887939,-0.323170923,216303.6873,24.25831194,95.89609528,1802.422616,63.60706786,0.358110107,0,99.9864021,257,124.3034753,46.54916571,207.8822135,0.634093,2
Ogooue,Non-native,0.206859407,0.005518716,0.787621877,Gabon,Afrotropic,12.39887939,-0.323170923,216303.6873,24.25831194,95.89609528,1802.422616,63.60706786,0.358110107,0,99.9864021,257,124.3034753,46.54916571,207.8822135,0.634093,2
Ogun,Native,0.202609628,0.344060843,0.453329529,Nigeria,Afrotropic,3.434993652,7.915505799,22609.01591,26.34356788,148.9764123,1173.34724,68.71989237,3.594447553,6.127078207,97.45153781,128,29.42014662,5.662223569,72.71027719,0.855505,0
Ohau,Native,0.032328481,0.400581906,0.567089613,New Zealand,Australasia,175.3193006,-40.6885305,218.8220358,11.11592845,335.5199628,1604.855856,22.07466422,4.754751265,0,99.82745233,13,7.219,3.589,11.582,0.52686,1
Ohau,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,175.3193006,-40.6885305,218.8220358,11.11592845,335.5199628,1604.855856,22.07466422,4.754751265,0,99.82745233,13,7.219,3.589,11.582,0.52686,1
Ohinetamatea,Native,0.043998635,0.338660744,0.617340621,New Zealand,Australasia,169.8619079,-43.50868528,119.8915582,10.12666232,350.0592889,3086.150259,33.34490794,0.020543613,0,99.96402326,13,19.94421918,14.20722558,32.78942479,0.395394,1
Ohinetamatea,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,169.8619079,-43.50868528,119.8915582,10.12666232,350.0592889,3086.150259,33.34490794,0.020543613,0,99.96402326,13,19.94421918,14.20722558,32.78942479,0.395394,1
Ohota,Native,0.211405615,0.115144518,0.673449867,Russia,Palearctic,142.263459,61.09808146,20240.32141,-10.52074484,1630.331281,406.2732577,80.69300698,0.009405823,0,99.99530266,17,19.86616376,0.528918202,102.821204,0.989765,0
Oirase,Native,0.184474779,0.189433609,0.626091612,Japan,Palearctic,141.0967473,40.53880706,1072.109975,8.260659388,892.2555119,1279.900485,29.54271096,17.54425097,0,99.79291355,6,10.50930872,5.571449865,21.7738102,0.592511,1
Oirase,Non-native,0.429651269,0,0.570348731,Japan,Palearctic,141.0967473,40.53880706,1072.109975,8.260659388,892.2555119,1279.900485,29.54271096,17.54425097,0,99.79291355,6,10.50930872,5.571449865,21.7738102,0.592511,1
Oiratiti,Native,0.002900691,0.396183447,0.600915862,New Zealand,Australasia,177.4520975,-38.03584588,104.7019882,12.81049784,346.6010851,1713.058442,18.69080987,0.509041943,0,99.8636125,8,3.729,2.343,5.162,0.375616,2
Oiratiti,Non-native,0.459927084,0.121389152,0.418683764,New Zealand,Australasia,177.4520975,-38.03584588,104.7019882,12.81049784,346.6010851,1713.058442,18.69080987,0.509041943,0,99.8636125,8,3.729,2.343,5.162,0.375616,2
Oita,Native,0.206607743,0.37983503,0.413557227,Japan,Palearctic,131.4251223,33.17129401,650.4063566,13.13403923,787.8909025,2152.466447,60.95454617,32.8548913,10.91962164,94.78027966,5,10.19286365,3.510382812,21.89793829,0.723682,0
Okari,Native,0.064195312,0.366751193,0.569053494,New Zealand,Australasia,171.533933,-41.86206083,196.577634,11.16746575,322.8217962,2875.410959,20.79965404,0.112372026,0,99.9509305,12,10.376,6.738,14.355,0.361115,1
Okari,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,171.533933,-41.86206083,196.577634,11.16746575,322.8217962,2875.410959,20.79965404,0.112372026,0,99.9509305,12,10.376,6.738,14.355,0.361115,1
Okavango,Native,0.219023988,0.311810009,0.469166003,Botswana,Afrotropic,21.48654134,-19.64598367,672212.9186,21.83937625,374.7907399,508.4688139,102.5227939,0.098147873,0.174893369,99.82644818,111,8.690172026,1.859363689,21.07678689,0.837866,6
Okavango,Non-native,0.300563404,0.103160328,0.596276268,Botswana,Afrotropic,21.48654134,-19.64598367,672212.9186,21.83937625,374.7907399,508.4688139,102.5227939,0.098147873,0.174893369,99.82644818,111,8.690172026,1.859363689,21.07678689,0.837866,6
Okchon,Native,0.131669508,0.370557916,0.497772576,South Korea,Palearctic,127.2223292,34.59133845,57.14715444,13.67451928,874.8147012,1444.833333,71.71163187,12.20229626,0,99.83706578,19,8.506,2.525,20.742,0.782954,1
Okchon,Non-native,0,0,1,South Korea,Palearctic,127.2223292,34.59133845,57.14715444,13.67451928,874.8147012,1444.833333,71.71163187,12.20229626,0,99.83706578,19,8.506,2.525,20.742,0.782954,1
Okku.josuji,Native,0.145661957,0.311769832,0.542568211,South Korea,Palearctic,126.644744,35.91324218,41.24798517,12.88559317,943.3113807,1187.016949,73.84190369,34.35796595,0,99.88313784,34,4.877,1.366,12.924,0.808817,2
Okku.josuji,Non-native,0.196255677,0.211301628,0.592442695,South Korea,Palearctic,126.644744,35.91324218,41.24798517,12.88559317,943.3113807,1187.016949,73.84190369,34.35796595,0,99.88313784,34,4.877,1.366,12.924,0.808817,2
Okkye.josuji,Native,0.1491986,0.312585731,0.538215668,South Korea,Palearctic,128.9754734,37.58930763,151.0411357,10.88662878,904.9572751,1318.795455,66.91240985,7.984212995,17.14044605,92.9753699,24,3.879,1.02,8.278,0.780598,1
Okkye.josuji,Non-native,0,0,1,South Korea,Palearctic,128.9754734,37.58930763,151.0411357,10.88662878,904.9572751,1318.795455,66.91240985,7.984212995,17.14044605,92.9753699,24,3.879,1.02,8.278,0.780598,1
Oktong.josuji,Native,0.187621731,0.276949621,0.535428649,South Korea,Palearctic,126.5626598,36.30993328,52.48437198,12.23262909,949.595551,1198.492958,78.77804748,15.00964952,0,99.94278805,26,1.715,0.453,4.977,0.833149,2
Oktong.josuji,Non-native,0.196255677,0.211301628,0.592442695,South Korea,Palearctic,126.5626598,36.30993328,52.48437198,12.23262909,949.595551,1198.492958,78.77804748,15.00964952,0,99.94278805,26,1.715,0.453,4.977,0.833149,2
Okuru,Native,0.04217511,0.512004781,0.445820108,New Zealand,Australasia,169.0718627,-44.00677823,277.6637268,8.426831083,390.8265533,3384.970852,31.47728762,0.081997015,0,99.94368771,4,20.17868494,12.80265159,35.32506985,0.467972,1
Okuru,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,169.0718627,-44.00677823,277.6637268,8.426831083,390.8265533,3384.970852,31.47728762,0.081997015,0,99.94368771,4,20.17868494,12.80265159,35.32506985,0.467972,1
Old,Native,0.058584672,0.286153988,0.65526134,Australia,Australasia,146.223051,-43.32102652,1219.558317,9.916304542,294.0125611,2074.738729,22.19674798,0.241410021,0,99.89977156,6,11.66711676,4.838615532,18.48083093,0.585015,0
Oldfield,Native,0.093034106,0.467606733,0.439359161,Australia,Australasia,120.5585266,-33.53461313,2392.590578,16.38500224,379.3610815,404.7194137,35.9675763,0.041373781,0,99.92514674,5,0.308676849,0.006214005,1.199953614,0.989696,1
Oldfield,Non-native,0.523010252,0.476989748,0,Australia,Australasia,120.5585266,-33.53461313,2392.590578,16.38500224,379.3610815,404.7194137,35.9675763,0.041373781,0,99.92514674,5,0.308676849,0.006214005,1.199953614,0.989696,1
Olenek,Native,0.116018575,0.095066154,0.788915271,Russia,Palearctic,115.0630909,69.24332404,219664.7794,-13.48691201,1891.08692,263.5584629,55.29895418,0.003747361,0,99.99842917,33,67.126383,3.681101344,369.4003211,0.980266,0
Olifants,Native,0.181556371,0.296439542,0.522004087,South Africa,Afrotropic,19.39150384,-31.81890751,46462.06143,17.23497614,467.6845799,220.6873951,47.42922558,0.338298067,2.769020163,98.04056258,11,3.224669735,0.647494392,8.983324706,0.865537,10
Olifants,Non-native,0.174264069,0.066443734,0.759292196,South Africa,Afrotropic,19.39150384,-31.81890751,46462.06143,17.23497614,467.6845799,220.6873951,47.42922558,0.338298067,2.769020163,98.04056258,11,3.224669735,0.647494392,8.983324706,0.865537,10
Ologe.Lagoon,Native,0.117322083,0.43461656,0.448061357,Nigeria,Afrotropic,3.142048962,6.63223296,1555.576683,26.98492743,124.5471899,1390.40832,70.23136591,12.87105179,0,99.7361123,9,10.2352229,4.181001234,21.25582925,0.671264,0
Olyuje,Native,0.175522853,0.310214363,0.514262783,South Korea,Palearctic,126.6538687,34.65846911,50.16089658,13.19666668,874.5179129,1335.542857,69.36611241,9.527025938,0,99.90435,35,6.291,2.035,16.039,0.774815,2
Olyuje,Non-native,0.196255677,0.211301628,0.592442695,South Korea,Palearctic,126.6538687,34.65846911,50.16089658,13.19666668,874.5179129,1335.542857,69.36611241,9.527025938,0,99.90435,35,6.291,2.035,16.039,0.774815,2
Omanawa,Native,0.037999411,0.316441315,0.645559274,New Zealand,Australasia,176.0289748,-37.85506878,457.4567524,12.19977712,360.115266,1787.564636,17.28036682,3.310063481,9.595920791,96.97227657,12,9.17577896,4.711428414,14.84747279,0.518232,4
Omanawa,Non-native,0.102593927,0.016246576,0.881159497,New Zealand,Australasia,176.0289748,-37.85506878,457.4567524,12.19977712,360.115266,1787.564636,17.28036682,3.310063481,9.595920791,96.97227657,12,9.17577896,4.711428414,14.84747279,0.518232,4
Ombrone,Native,0.059790569,0.187929584,0.752279848,Italy,Palearctic,11.38259528,43.05743582,3634.275784,13.53181707,628.7320606,670.858453,30.76948392,32.44186544,0,99.66229909,8,10.1149905,3.119694905,18.03163893,0.705012,17
Ombrone,Non-native,0.128800724,0.192219988,0.678979289,Italy,Palearctic,11.38259528,43.05743582,3634.275784,13.53181707,628.7320606,670.858453,30.76948392,32.44186544,0,99.66229909,8,10.1149905,3.119694905,18.03163893,0.705012,17
Omono,Native,0.171182477,0.279742854,0.549074669,Japan,Palearctic,140.5097565,39.46730535,4765.058623,9.239373,945.1494173,1602.729564,22.7962121,24.31334066,7.370903303,96.02031311,9,26.53331408,8.101286847,60.2749177,0.763038,1
Omono,Non-native,0.241587618,0.329374108,0.429038274,Japan,Palearctic,140.5097565,39.46730535,4765.058623,9.239373,945.1494173,1602.729564,22.7962121,24.31334066,7.370903303,96.02031311,9,26.53331408,8.101286847,60.2749177,0.763038,1
Ona,Native,0.189710437,0.389969394,0.420320169,Nigeria,Afrotropic,3.796670057,7.126139361,4406.110139,26.48431456,131.4355369,1387.767778,65.4370695,7.519950509,1.294275893,99.14136164,120,18.99025835,4.467182639,44.38079635,0.817099,0
Onega,Native,0.107883968,0.11162765,0.780488382,Russia,Palearctic,39.2163573,62.38951375,56260.19632,1.47336893,1023.301935,608.2636262,32.4930983,0.17433995,0,99.98733748,32,29.21730541,15.40400532,74.24189165,0.656337,0
Ong,Native,0.167767816,0.325073409,0.507158776,South Korea,Palearctic,126.6565073,36.26135703,259.5733889,11.7135141,949.5912313,1245.007937,79.84948674,15.00964975,33.27596661,81.83286384,46,4.048115945,1.003559169,11.39945338,0.838175,2
Ong,Non-native,0.196255677,0.211301628,0.592442695,South Korea,Palearctic,126.6565073,36.26135703,259.5733889,11.7135141,949.5912313,1245.007937,79.84948674,15.00964975,33.27596661,81.83286384,46,4.048115945,1.003559169,11.39945338,0.838175,2
Onkaparinga,Native,0.068822946,0.390138498,0.541038556,Australia,Australasia,138.7540898,-35.04111894,551.2844288,14.23452984,396.1454141,843.8589581,52.10913143,12.50007153,27.50604418,83.09486472,15,1.735957293,0.154591192,5.98294831,0.949624,0
Ono,Native,0.218710447,0.334861904,0.446427649,Japan,Palearctic,131.4476593,32.9815082,1443.448308,13.36820044,784.8477358,2201.511033,60.76210666,21.82210445,0.46362178,99.48952344,3,31.54318377,9.961942797,63.72899397,0.729629,0
Oohata,Native,0.177409458,0.036434851,0.786155691,Japan,Palearctic,141.0357362,41.38573108,163.626958,8.044617399,866.2681593,1316.346304,28.67230765,4.866143942,0,99.91935061,3,4.274,0.268,13.765,0.961804,0
Ooi,Native,0.174583249,0.127801677,0.697615074,Japan,Palearctic,138.1473726,35.18354325,1292.228203,10.06742199,790.9694292,2032.190476,49.78694833,62.89327621,18.59812185,90.26185756,4,24.13683352,7.667135318,36.92353688,0.65611,0
Oomizo,Native,0.120501184,0.434226234,0.445272582,Japan,Palearctic,140.186854,35.14653762,55.22584408,14.76365742,726.5253906,1796.611111,35.06461022,99.084692,0,99.69976752,9,10.537,7.342,15.964,0.369948,0
Oota.Hiroshima,Native,0.223972686,0.345081422,0.430945892,Japan,Palearctic,132.3811745,34.56519481,1685.316956,12.88663436,822.3527171,1944.152971,48.85734286,66.84059238,11.38469445,93.08671654,6,13.24618756,7.45397971,22.54446675,0.503042,0
Ooyodo,Native,0.15165876,0.31397617,0.53436507,Japan,Palearctic,131.1060003,31.91902235,2189.001279,14.92626776,758.4859908,2611.714381,60.31336357,18.74180079,9.654657654,96.01151554,22,25.70291894,9.26953978,55.32996243,0.713015,3
Ooyodo,Non-native,0.080529206,0.133044101,0.786426693,Japan,Palearctic,131.1060003,31.91902235,2189.001279,14.92626776,758.4859908,2611.714381,60.31336357,18.74180079,9.654657654,96.01151554,22,25.70291894,9.26953978,55.32996243,0.713015,3
Opihi,Native,0.053970289,0.381459626,0.564570085,New Zealand,Australasia,170.9200024,-44.11010541,2379.142249,9.39383161,411.173682,1140.008301,24.55090656,0.456543922,0,99.7087913,13,6.211963827,2.782323752,10.67776614,0.586582,3
Opihi,Non-native,0.17239626,0,0.82760374,New Zealand,Australasia,170.9200024,-44.11010541,2379.142249,9.39383161,411.173682,1140.008301,24.55090656,0.456543922,0,99.7087913,13,6.211963827,2.782323752,10.67776614,0.586582,3
Orange,Native,0.176073395,0.251012558,0.572914047,South Africa,Afrotropic,22.42089102,-27.41312734,987410.4627,18.15821793,514.9852918,346.8429114,77.41394809,1.34284538,4.350150464,96.89612988,18,8.15857414,2.429112727,19.64844179,0.779947,5
Orange,Non-native,0.344647099,0.048555661,0.60679724,South Africa,Afrotropic,22.42089102,-27.41312734,987410.4627,18.15821793,514.9852918,346.8429114,77.41394809,1.34284538,4.350150464,96.89612988,18,8.15857414,2.429112727,19.64844179,0.779947,5
Orari,Native,0.04730317,0.374208707,0.578488123,New Zealand,Australasia,171.1226929,-43.92489681,822.8969897,8.931730547,421.7136709,1231.400451,22.69339225,0.612982616,0,99.80478498,12,11.0007116,5.481361209,18.06212207,0.534363,1
Orari,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,171.1226929,-43.92489681,822.8969897,8.931730547,421.7136709,1231.400451,22.69339225,0.612982616,0,99.80478498,12,11.0007116,5.481361209,18.06212207,0.534363,1
Orb,Native,0.097668011,0.14865799,0.753673998,France,Palearctic,3.046270875,43.54919047,1570.646743,12.53629938,578.065723,711.8061831,27.49759757,16.14802909,6.761702551,95.71027279,26,11.0985756,2.460575199,21.380534,0.793586,12
Orb,Non-native,0.17058915,0.047216594,0.782194255,France,Palearctic,3.046270875,43.54919047,1570.646743,12.53629938,578.065723,711.8061831,27.49759757,16.14802909,6.761702551,95.71027279,26,11.0985756,2.460575199,21.380534,0.793586,12
Orcas.Island,Native,0.231772616,0.009779741,0.758447644,United States,Nearctic,-122.8966496,48.63010442,243.2929894,9.512218945,430.2336361,779.1231672,50.84657621,15.74223614,0,99.88872019,8,7.656,2.589,12.886,0.665396,0
Ord,Native,0.115947417,0.325482815,0.558569768,Australia,Australasia,128.137764,-16.77842973,83211.3211,27.07716892,370.4444624,713.2563831,114.3277598,0.018764578,1.363748877,99.08429258,64,12.12020984,1.437930562,40.62434018,0.931628,0
Oreke,Native,0.229430248,0.234622747,0.535947005,Papua New Guinea,Australasia,146.9822924,-8.406007017,2689.302315,19.36648732,67.98858679,2541.786051,39.27528121,0.08774008,0,99.98143808,9,39.77182405,25.64636233,56.93123759,0.378854,0
Oreti,Native,0.045967769,0.381767149,0.572265082,New Zealand,Australasia,168.3734316,-45.9056826,3450.760471,9.336997492,358.2176642,1248.928298,21.83597619,0.976261213,0,99.81693323,13,15.16223965,8.587634086,20.66415379,0.412847,2
Oreti,Non-native,0.074845922,0.033131801,0.892022277,New Zealand,Australasia,168.3734316,-45.9056826,3450.760471,9.336997492,358.2176642,1248.928298,21.83597619,0.976261213,0,99.81693323,13,15.16223965,8.587634086,20.66415379,0.412847,2
Orinoco,Native,0.260780961,0.352069377,0.387149661,Colombia,Neotropic,-67.91232734,5.69260807,934561.2185,25.78513549,69.69892891,2260.228074,64.59489393,1.039013892,0.592969216,99.54422874,1110,528.4332738,128.7212896,1121.097839,0.794016,1
