"","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value"
"Pseudomugil_reticulatus",2.508462767,194.1909882,1,0.814116942,1.224785445,3.420000076,3.170000076,0.876095295077738
"Pseudomugil_pellucidus",2.385964015,169.4876987,1,0.78996308,1.221196724,3.8,3.200000048,0.810811224406163
"Pseudomugil_paskai",2.529013834,197.1390549,1,0.817320752,1.215559059,3.7,3.190000057,0.828672009854515
"Pseudomugil_paludicola",2.54711197664611,180.387846774412,1,0.801602208998157,1.17403371575918,3.5,3.170000076,0.867342054432086
"Pseudomugil_novaeguineae",2.528898499,196.3184281,1,0.82011568,1.233719233,4.380000114,3.24000001,0.730669952557701
"Pseudomugil_majusculus",2.460779388,183.6247902,1,0.804781997,1.2141887,5,3.279999971,0.66564753872889
"Pseudomugil_ivantsoffi",2.508488135,194.3689422,1,0.812118569,1.223643299,3.420000076,3.170000076,0.876313579272449
"Pseudomugil_inconspicuus",2.418836688,176.2959525,1,0.792679396,1.206741862,3.5,3.400000095,0.875887413968094
"Pseudomugil_furcatus",2.503671882,180.1713703,1,0.811498585,1.22015448,6.1,3.339999914,0.574645225902673
"Pseudomugil_connieae",10,190.146752,1,0.801834715,1.20990191,6.1,3.339999914,0.537328250215049
"Pseudomugil_mellis",2,104.25,1,0.607500011,1.198991221,4.3,3.230000019,0.740532074400792
"Pseudomugil_signifer",2.550405046,201.8112654,1,0.825459748,1.473177001,8.539999962,2.859999895,0.416420078959451
"Pseudomugil_gertrudae",2.488649222,178.8518671,1,0.814808931,1.229127649,4.639999866,3.25999999,0.699949212315841
"Cairnsichthys_rhombosomoides",3.226304305,434,1,0.884342078,0.332827869,10.4,2.890000105,0.340000004
"Atherinomorus_pinguis",3.717715103,1138.939668,1,1.345783749,1.131443464,16.59000015,3.299999952,0.330000013
"Atherinomorus_endrachtensis",3.277567836,823.1972353,1,1.191564763,1.085580891,10.97999954,3.400000095,0.49000001
"Atherinomorus_lacunosus",5.028954039,2799.49815,1,1.731558701,1.193965437,25,3.289999962,0.230000004
"Teramulus_waterloti",3.493544053,966.5961284,1,1.195247824,1.075843293,3.900000095,3.109999895,1.25999999
"Teramulus_kieneri",3.560492664,956.7039754,1,1.173161518,1.062323915,5.5,3.160000086,0.920000017
"Atherinomorus_stipes",4,1198.42127,1,1.3,1.133554602,10,3.309999943,0.529999971
"Rheocles_sikorae",3.900493747,1559.931221,1,1.175368293,1.24507781,11.5,2.950000048,0.442023147884871
"Rheocles_pellegrini",3.832203561,1649.643073,1,1.163993828,1.221468164,8.5,2.960000038,0.557968691817665
"Bedotia_marojejy",4.204860252,1677.356719,1,1.223659196,1.519275182,8.9,2.75,0.503912624293482
"Bedotia_leucopteron",4.01070487963874,1553.92479989951,1,1.20507339624766,1.53129118523253,8.770000458,2.650000095,0.504839069316181
"Bedotia_geayi",4.239925689,1892.982565,1,1.266985766,1.91799347,9,2.650000095,0.472786988954497
"Bedotia_madagascariensis",4.025625856,1691.74341,1,1.211299204,1.529992727,10.5,2.609999895,0.441063433493807
"Rheocles_vatosoa",3.803971817,1418.457084,1,1.138919501,1.238960945,9.7,2.630000114,0.489602608831315
"Rheocles_alaotrensis",3.989073446,1714.774795,1,1.190683926,1.250269574,14,2.950000048,0.382062677884458
"Atherina_presbyter",4,1650.181799,1,1.330496777,1.786119329,20,3.670000076,0.709999979
"Atherina_boyeri",4,1619.375,1,1.25,1.146841616,20,3.220000029,0.239999995
"Atherina_breviceps",3.920820809,1635.669558,1,1.323711064,1.449020581,13.42000008,3.380000114,0.400000006
"Iso_rhothophilus",3.171768732,800.9876278,1,0.973077381,0.967646762,7.5,3.119999886,0.674722818807383
"Craterocephalus_stercusmuscarum",3.444173556,935.629212,1,1.141889415,1.033523083,8.539999962,3.200000048,0.610000014
"Craterocephalus_pimatuae",3.297660692,836.028136,1,1.124459654,1.022606718,8.7,2.99000001,0.600000024
"Craterocephalus_lacustris",3.330401236,834.4526342,1,1.122841836,1.035284937,14,2.99000001,0.389999986
"Craterocephalus_kailolae",3.328729771,859.2657152,1,1.115469593,1.036427164,7.320000172,2.99000001,0.709999979
"Craterocephalus_fulvus",3.29522545182621,837.587087713169,1,1.11118443241496,1.03646218324849,8.670000076,2.99000001,0.600000024
"Craterocephalus_dalhousiensis",3.247826232,831.3240602,1,1.089003874,1.050187553,8,2.710000038,0.649999976
"Craterocephalus_gloveri",3.383100234,897.1283043,1,1.140933383,1.041155871,6.340000153,2.99000001,0.810000002
"Craterocephalus_lentiginosus",3.363683953,975.4709071,1,1.147879551,1.047836384,9.8,2.99000001,0.540000021
"Craterocephalus_nouhuysi",3.37313044,881.4706088,1,1.136604344,1.041685017,12.19999981,2.99000001,0.439999998
"Craterocephalus_randi",3.381085065,880.364064,1,1.119103483,1.038727155,9.760000229,2.99000001,0.540000021
"Craterocephalus_stramineus",3.437801056,941.9434736,1,1.15341092,1.045176595,7.929999828,2.99000001,0.660000026
"Craterocephalus_fluviatilis",3.29105318,890.8648906,1,1.09309399,1.017215129,8.539999962,2.99000001,0.610000014
"Craterocephalus_amniculus",3.03300472722483,738.325117479134,1,1.07779128051192,1.03076935879975,6.710000038,2.99000001,0.769999981
"Craterocephalus_centralis",3.28568454413204,821.646161695345,1,1.12172326461155,1.03655978373839,9.149999619,2.99000001,0.569999993
"Craterocephalus_eyresii",3.373594139,870.6220142,1,1.130683362,1.033584389,10,2.99000001,0.529999971
"Craterocephalus_marjoriae",3.279115017,877.7602346,1,1.119953907,1.042057223,10.36999989,2.930000067,0.50999999
"Craterocephalus_cuneiceps",3.367462122,892.0078322,1,1.132176146,1.047695476,10.36999989,2.99000001,0.50999999
"Craterocephalus_munroi",3.389022104,879.0700066,1,1.147749334,1.035690487,5,2.99000001,1
"Craterocephalus_helenae",3.305275347,841.7186773,1,1.106210878,1.047605797,9.8,3.019999981,0.540000021
"Craterocephalus_marianae",3.247863563,831.3527647,1,1.089530863,1.03571728,9.149999619,2.99000001,0.569999993
"Leptatherina_wallacei",3.582329603,1001.841769,1,1.16303332,1.070220984,8.539999962,3.279999971,0.610000014
"Leptatherina_presbyteroides",3.78744593248434,1135.28681222356,1,1.17345034588238,1.05543073337166,11,3.329999924,0.479999989
"Atherinosoma_elongatum",3.577352412,1075.745875,1,1.165231291,1.06706492,9.5,3.299999952,0.550000012
"Atherinosoma_microstoma",3.601215383,1052.747917,1,1.175693059,1.047472861,13.05000019,3.359999895,0.409999996
"Phenacostethus_smithi",3.499725983,1070.250265,1,1.046450278,0.993791623,2,3.5,2.46848582299484
"Phenacostethus_trewavasae",3.459503221,1050.308035,1,1.051842079,0.998577015,1.720000029,2.99000001,2.66904585685495
"Phallostethus_dunckeri",3.638622184,1185.266856,1,1.065035421,0.992254363,16.62000084,3.190000057,0.500159264934417
"Neostethus_lankesteri",3.517638005,1175.749591,1,1.092965221,0.993469132,3.660000086,3.049999952,1.53204609279426
"Neostethus_bicornis",3.628696892,1214.370514,1,1.100751112,0.981260029,3,3.039999962,1.77928111034767
"Colpichthys_regis",3.955924715,2766.316727,1,1.063022005,1.330298687,18.29999924,2.930000067,0.800000012
"Atherinella_nocturna",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_meeki",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_lisa",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_jiloaensis",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_guija",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_eriarcha",3.787567964,2711.121194,1,0.956897098,1.252126987,8,2.960000038,1.710000038
"Atherinella_elegans",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Atherinella_callida",3.27341275992929,1734.80371571709,1,0.968581809107245,1.14437229080543,10.72999954,2.950000048,1.299999952
"Chirostoma_melanoccus",5.7830448282773,6211.00174905568,1,1.71356660593036,1.14669989310966,15.10999966,3.200000048,0.949999988
"Chirostoma_lucius",4.969746203,5386.960133,1,1.557826594,1.228442019,15.10999966,3.200000048,0.949999988
"Chirostoma_estor",8.859510731,18278.3453,1,2.035161293,1.37104558,42,3.299999952,0.239999995
"Chirostoma_compressum",5.7830448282773,6211.00174905568,1,1.71356660593036,1.14669989310966,15.10999966,3.200000048,0.949999988
"Chirostoma_charari",5.7830448282773,6211.00174905568,1,1.71356660593036,1.14669989310966,15.10999966,3.200000048,0.949999988
"Chirostoma_bartoni",4.792195691,5059.009707,1,1.536386722,1.074483341,8.7,3.150000095,1.590000033
"Chirostoma_aculeatum",5.7830448282773,6211.00174905568,1,1.71356660593036,1.14669989310966,15.10999966,3.200000048,0.949999988
"Chirostoma_grandocule",17.41302204,3098.164434,1,1.425205389,1.148686141,15.01000023,3.200000048,0.170000002
"Chirostoma_patzcuaro",9.422791375,2105.583199,1,1.259878846,1.128055553,12,3.180000067,0.319999993
"Chirostoma_sphyraena",10.4944054832288,5119.88853931165,1,1.52487766015717,0.997881901372156,15.10999966,3.200000048,0.949999988
"Chirostoma_humboldtianum",22.91187112,10225.60256,1,2.100579857,1.276400925,20,3.230000019,0.129999995
"Chirostoma_promelas",5,2427.31901029169,1,2.2,0.984148333700843,19.9,3.200000048,0.949999988
"Chirostoma_consocium",7.49155252364844,4759.40522112659,1,1.80743434256439,1.07860406901981,10.89999962,3.170000076,1.289999962
"Chirostoma_chapalae",8.13513833995571,5643.39342048749,1,1.85244632991415,1.07287495517865,14,3.190000057,1.019999981
"Chirostoma_attenuatum",14.93764148,7149.731596,1,4.3,1.266402625,19.9,3.160000086,0.200000003
"Chirostoma_jordani",5.78665698075415,5089.48847831522,1,1.75962086692392,1.13927497251136,11.10000038,3.170000076,1.25999999
"Chirostoma_labarcae",6.40714649391493,6306.36259180948,1,1.81384637453311,1.13106099346769,15.10999966,3.200000048,0.949999988
"Poblana_ferdebueni",4.106752043,3102.8351,1,1.074426682,1.360767711,17.7,3.210000038,0.910000026
"Chirostoma_riojai",4.82879835993276,4207.47662676302,1,1.39715415943697,1.24804038755421,15.10999966,3.200000048,0.949999988
"Chirostoma_contrerasi",4.40250300162138,3703.13881510507,1,2.10756341173825,1.18742187875463,11.30000019,3.170000076,1.24000001
"Chirostoma_arge",5,6411.07199013613,1,2.2,1.10573489603421,19.9,3.170000076,1.25
"Menidia_beryllina",2,1e+05,1,1,0.792553798,15,3.170000076,0.959999979
"Menidia_extensa",3,150,1,1,0.651565218,8,3.109999895,1.190000057
"Labidesthes_sicculus",2,785,1,1,1.254136788,13,3.349999905,1.090000033
"Atherinella_hubbsi",3.81370655,2820.806114,1,0.938265029,1.263378059,7,2.769999981,1.940000057
"Atherinella_sardina",3.988549672,3355.185076,1,0.982270979,1.263180912,5.5,3.200000048,2.420000076
"Atherinella_chagresi",3.7650851,2739.754446,1,0.948540919,1.248564134,9,2.680000067,1.529999971
"Atherinella_marvelae",4.5945049818353,4125.9272167502,1,0.999913515842384,1.21413345271248,10.72999954,2.950000048,1.299999952
"Atherinella_alvarezi",4.20283301834747,3432.97668955344,1,0.97450837555528,1.22249030582995,8.050000191,2.960000038,1.700000048
"Atherinella_milleri",3.6877662,2605.81237,1,0.931384391,1.229797404,5.5,2.799999952,2.420000076
"Atherinella_sallei",4.10186510491263,3196.32179514927,1,0.982663577698787,1.2012464999002,10.72999954,2.950000048,1.299999952
"Atherinella_crystallina",3.77632640735714,2636.71843300472,1,0.965157227774032,1.18649529149354,10.72999954,2.950000048,1.299999952
"Atherinella_balsana",3.73793779434153,2655.54192907697,1,0.954653824562,1.21981043956151,10.72999954,2.950000048,1.299999952
"Atherinella_guatemalensis",3.727621564,2740.954973,1,0.943933249,1.264038674,11.10000038,2.950000048,1.25999999
"Membras_vagrans",3.505752575,1984.731858,1,0.936857667,0.97642421,9.529999733,3.160000086,1.460000038
"Atherinella_ammophila",3.52687537518651,2122.87763969485,1,0.959888196130251,1.12159013924006,10.72999954,2.950000048,1.299999952
"Atherinella_schultzi",3.52687537518651,2122.87763969485,1,0.959888196130251,1.12159013924006,10.72999954,2.950000048,1.299999952
"Membras_martinica",3.53316529,1911.761866,1,0.952911821,1.108523738,12.5,3.180000067,1.129999995
"Atherinella_colombiensis",3.36964791166455,1949.13717345225,1,0.981505253580434,1.11877376262514,10.72999954,2.950000048,1.299999952
"Atherinella_brasiliensis",3.532605281,2766.790148,1,0.889975474,1.257814885,17.70000076,3.230000019,0.870000005
"Notocheirus_hubbsi",3.592545104,1042.727679,1,1.051343972,0.966421435,11.23999977,3,1.14495136348681
"Odontesthes_piquava",4.341345968,6624.230035,1,1.056612953,1.805586634,32.09999847,3.609999895,0.469999999
"Odontesthes_perugiae",4.328100066,6283.054591,1,1.030423977,1.756580287,28.29999924,3.589999914,0.529999971
"Odontesthes_orientalis",4.28859444,6550.241859,1,1.045788122,1.774340034,26.01000023,3.569999933,0.569999993
"Odontesthes_nigricans",4.309899358,6063.790563,1,1.048156817,1.752003839,26.35000038,3.569999933,0.569999993
"Odontesthes_mirinensis",4.32638923,6236.14310399999,1,1.037323673,1.751012827,18.10000038,3.49000001,0.800000012
"Odontesthes_brevianalis",4.281547737,6206.666237,1,1.028059082,1.765038466,26.01000023,3.569999933,0.569999993
"Odontesthes_bicudo",4.259820878,6235.873734,1,1.035725256,1.76209801,27.02000046,3.579999924,0.550000012
"Odontesthes_bonariensis",4,5156,1,1.5,1.972237076,50,2.569999933,0.529999971
"Odontesthes_retropinnis",4.318226886,6554.061685,1,1.048144969,1.74277123,24.78000069,3.559999943,0.600000024
"Odontesthes_argentinensis",5.694675867,14869.75583,1,1.336774605,1.873979787,42.09999847,3.670000076,0.370000005
"Odontesthes_incisa",2.594642806,1414.475216,1,0.671745732,1.87035712,10,3.359999895,1.389999986
"Odontesthes_smitti",4.427700204,6938.346336,1,1.046157698,1.782067862,31.95999908,3.609999895,0.479999989
"Odontesthes_humensis",4.28299977,6683.766761,1,1.054161293,1.771502237,35,3.630000114,0.439999998
"Odontesthes_regia",4.384053198,8312.170059,1,1.100489058,1.927716618,18.29999924,4,0.689999998
"Odontesthes_hatcheri",4.451757495,7205.47984399999,1,1.055998764,1.782454682,26.01000023,3.910000086,0.569999993
"Odontesthes_mauleanum",4.350950339,7003.147382,1,1.060540195,1.755121666,30.5,3.24000001,0.5
"Basilichthys_australis",3.94722966,2744.46469,1,1.040365831,1.289572675,36.5,2.910000086,0.419999987
"Basilichthys_microlepidotus",3.942071249,5500,1,1.024196789,1.259166729,31,2.920000076,0.589999974
"Atherinopsis_californiensis",11,6000,1,2.5,2.090127644,45,2.329999924,0.349999994
"Leuresthes_sardina",4.070844411,6113.811744,1,1.162876736,1.527846255,25,2.920000076,0.600000024
"Wallaceochromis_humilis",5.522786143,209.472415,2,1.053528386,2.060020481,12.5,3.329999924,0.920000017
"Wajpamheros_nourissati",5.629252193,231.9124148,2,1.078214453,2.087136225,22,3.170000076,0.550000012
"Vieja_zonata",5.270085024,187.1000389,2,1.037635803,1.898005418,25,2.519999981,0.479999989
"Vieja_melanurus",5.042370935,1000,2,0.988386094,1.933539212,35,2.569999933,0.360000014
"Vieja_maculicauda",5.093211568,176.694381,2,1.007261418,1.897347151,30.5,2,0.400000006
"Vieja_hartwegi",5.10221631,169.3923839,2,1.018060834,1.896531603,24.39999962,2.519999981,0.5
"Vieja_guttulata",5.128484523,168.5881934,2,0.99825731,1.88022766,30,2.480000019,0.409999996
"Vieja_fenestrata",5.070685462,159.0933709,2,0.999901205,1.807717152,30.5,2.720000029,0.400000006
"Vieja_bifasciata",5.013198046,160.5447333,2,0.999794413,1.807537714,36.59999847,2,0.340000004
"Vieja_breidohri",4.6644793263775,175.432171130403,2,0.974512688368467,1.94004022214496,20.5,2.549999952,0.579999983
"Trichromis_salvini",6.271497752,525,2,1.179040599,1.651083881,26.84000015,3.680000067,0.449999988
"Trematochromis_benthicola",5.495165419,189.6920753,3,1.031867674,2.065204791,21.5,3.400000095,0.560000002
"Tangachromis_dhanisi",5.915239512,257.8849301,3,1.128732484,2.092523676,8.5,3,1.309999943
"Talamancaheros_sieboldii",5.650163354,213.4540852,2,1.070117151,1.822722957,30.5,2.410000086,0.400000006
"Taeniochromis_holotaenia",5.894107064,241.961783,3,1.115353912,2.068880929,22,3.849999905,0.550000012
"Shuja_horei",6.187398465,282.2429328,3,1.175638715,2.130137514,24.4,3.460000038,0.5
"Rubricatochromis_stellifer",5.837561668,512.6929182,2,1.091426194,1.352408142,12.19999981,3.420000076,0.939999998
"Rubricatochromis_lifalili",5.613120692,433.4557748,2,1.067380891,1.225657831,10,3.369999886,1.129999995
"Rubricatochromis_letourneuxi",5.662580721,449.9663369,2,1.071514845,1.319777187,14.52000046,3.039999962,0.800000012
"Rubricatochromis_guttatus",4.282722322,300,2,0.838182144,1.240848351,14.64000034,3.460000038,0.800000012
"Rubricatochromis_bimaculatus",5.761599609,515.5,2,1.079238189,1.335870952,18.6,3.930000067,0.709999979
"Rubricatochromis_cerasogaster",5.804343926,487.1972968,2,1.073280126,1.330443755,9,3.349999905,1.25
"Rondonacara_hoehnei",5.762332064,247.5411092,2,1.111378448,2.048267658,8.81000042,3.109999895,1.269999981
"Rheoheros_lentiginosus",5.318956604,167.0242058,2,0.980773628,1.953558115,25,2.829999924,0.479999989
"Pseudetroplus_maculatus",6.049644857,250,2,1.166807053,1.528953521,9.5,2.720000029,1.190000057
"Parananochromis_longirostris",5.27524823353379,147.670524801397,2,0.986075718553191,2.09995715942706,12.52000046,3.339999914,0.920000017
"Parananochromis_gabonicus",4.83877842363518,123.300223610508,2,0.960370650163815,2.11050155954234,9.760000229,3.289999962,1.159999967
"Parananochromis_brevirostris",5.189011896,152.9957394,2,1.010778431,2.012429493,6.25,3.210000038,1.75
"Parananochromis_caudifasciatus",4.94999819,100,2,0.973647532,2.019004528,12.19999981,3.329999924,0.939999998
"Paragobiocichla_irvinei",5.212991097,200,2,1.01794098,2.341320572,13.05000019,3.339999914,0.879999995
"Panamius_panamensis",5.3583212,220.8521829,2,1.052048794,1.546163422,13,2,0.889999986
"Oscura_heterospila",5.611441795,226.0896441,2,1.08016845,1.834670734,29.28000069,3.200000048,0.419999987
"Naevochromis_chrysogaster",5.811177191,253.3405875,3,1.103827472,2.021048108,17.9,4,0.660000026
"Mesoheros_ornatus",5.841741743,246.3832795,2,1.110810789,2.024290089,31.71999931,3.200000048,0.389999986
"Mesoheros_gephyrus",4.62961069304792,277.812645164952,2,1.00153405634492,2.09195747394303,14.64000034,3.150000095,0.800000012
"Mesoheros_atromaculatus",5.721930658,247.6252065,2,1.115418131,2.001658466,25,3.180000067,0.479999989
"Mesoheros_festae",5.88586592,3000,2,1.105951944,1.993730626,25,3.599999905,0.479999989
"Mayaheros_beani",6.497619051,747.8776081,2,1.469444439,2.051221011,30,3.200000048,0.409999996
"Mayaheros_urophthalmus",7,4356.25,2,0.75,1.975653098,39.40000153,3.849999905,0.180000007
"Maskaheros_argenteus",5.411669184,190.8489005,2,1.032232454,1.841522277,27,3.190000057,0.449999988
"Maskaheros_regani",5.315667894,172.6129198,3,1.004274335,1.965239775,28.05999947,2,0.439999998
"Limbochromis_robertsi",5.716902141,227.5616014,2,1.105340879,2.073647807,9.390000343,3.279999971,1.200000048
"Lichnochromis_acuticeps",6.162792311,322.4351282,2,1.214258008,2.186372299,14,3.359999895,0.829999983
"Kronoheros_umbrifer",5.940229464,262.2234936,2,1.13505085,2.072803913,57.95000076,3.829999924,0.219999999
"Kihnichthys_ufermanni",5.77714173682121,212.307027325724,3,0.970831133586773,2.26180529545105,30.5,3.200000048,0.400000006
"Jabarichromis_pfefferi",5.68163168,220.8184192,3,1.074338066,2.986213043,14,3.599999905,0.829999983
"Isthmoheros_tuyrensis",5.6497433918094,204.240166287745,3,0.963917636956602,2.26102845290388,28.67000008,3.190000057,0.430000007
"Iodotropheus_stuartgranti",5.725860226,232.1860451,3,1.08643021,2.408314446,10,3.289999962,1.129999995
"Iodotropheus_declivitas",5.909710988,248.7325095,3,1.121650128,2.402198669,7.940000057,3.25,1.399999976
"Iodotropheus_sprengerae",5.960773151,247.5999864,3,1.120975985,2.726051709,13.2,4,0.879999995
"Herotilapia_multispinosa",4.645368975,800,2,1,1.450261722,17,2,0.689999998
"Hemitaeniochromis_urotaenia",6.130863686,273.062144,2,1.148547165,2.166918911,22,3.440000057,0.550000012
"Gephyrochromis_lawsi",4.48754973700976,126.498953472222,3,0.904944072400503,2.31329779746238,12.80000019,3.339999914,0.899999976
"Gephyrochromis_moorii",4.3887286993473,121.04581821235,3,0.898761005297146,2.31528112413744,12,3.329999924,0.959999979
"Exochochromis_anagenys",5.935248687,246.3925483,2,1.108956359,2.097245106,24.4,4.199999809,0.5
"Darienheros_calobrensis",5.421130039,204.2001932,3,1.057650808,2.035250599,25,3.180000067,0.479999989
"Danakilia_franchettii",5.786141541,239.3285895,3,1.108464366,2.81745443,9.029999733,2,1.24000001
"Cribroheros_rostratus",5.572430226,240.1008653,2,1.063968319,1.893349294,22.56999969,2.609999895,0.529999971
"Cribroheros_robertsoni",5.8082686,400,2,1.089268305,1.87529697,23.18000031,3.400000095,0.519999981
"Cribroheros_rhytisma",4,100,2,1.1,1.811257488,16.5,2.539999962,0.709999979
"Cribroheros_longimanus",5.668256002,239.4542577,2,1.081811191,1.570928001,16.46999931,2.650000095,0.709999979
"Cribroheros_diquis",5.638098222,240.658816,2,1.069443456,1.874861161,16.46999931,2.630000114,0.709999979
"Cribroheros_bussingi",5.593079456,239.5743969,2,1.080258249,1.872748171,18.29999924,2.470000029,0.649999976
"Cribroheros_alfari",5.743201371,268.7833447,2,1.096073459,1.89825825,18.29999924,2.630000114,0.649999976
"Cribroheros_altifrons",5.548457549,243.0616612,2,1.061972961,1.865356333,15.85999966,2.890000105,0.74000001
"Corematodus_shiranus",5.805129255,236.0144873,2,1.138668294,2.067729257,27,4.400000095,0.449999988
"Corematodus_taeniatus",5.965777191,252.5823654,2,1.147951415,2.069682177,19,4.400000095,0.620000005
"Cincelichthys_bocourti",5.69402678,209.1711495,2,1.054024759,2.031998375,24.39999962,3.180000067,0.5
"Cincelichthys_pearsei",5.532473655,189.0127407,3,1.036216821,1.992508499,24.39999962,2,0.5
"Chuco_microphthalmus",5.42393576,184.5244531,3,1.041817421,2.01641534,30.5,3.200000048,0.400000006
"Chuco_godmanni",5.424151279,182.5757435,3,1.05211418,2.031856504,30,3.200000048,0.409999996
"Chuco_intermedium",5.364276203,183.7061228,3,1.013008602,1.840878724,24.39999962,3.180000067,0.5
"Chortiheros_wesseli",5.746273731,225.6632406,2,1.098506508,2.066271094,9.760000229,3.119999886,1.159999967
"Chocoheros_microlepis",5.24921170104596,174.982921152143,3,0.943316475251143,2.27375056638762,22.80999947,3.180000067,0.529999971
"Chindongo_socolofi",4.406905383,42.5,3,0.867229787,2.905481735,8.2,2.589999914,1.360000014
"Chindongo_saulosi",4.5935889,72.20727655,3,0.909426996,2.994003201,8.600000381,2.569999933,1.299999952
"Chindongo_minutus",4.52936307,68.80265732,3,0.891565711,2.526081566,8.1,2,1.379999995
"Chindongo_longior",4.476508138,65.39033404,3,0.889096225,2.493849389,10.6,2,1.070000052
"Chindongo_heteropictus",4.165939065,27.75,3,0.841370816,2.485099746,10.5,2.680000067,1.080000043
"Chindongo_flavus",4.482369658,62.65546317,3,0.897985713,2.584523473,9.3,3.400000095,1.210000038
"Chindongo_elongatus",4.449901015,37,3,0.878090199,2.525161596,11.60999966,2.480000019,0.99000001
"Chindongo_demasoni",4.648642902,72.33810945,3,0.919939314,2.585236347,7.730000019,2.599999905,1.440000057
"Chindongo_ater",4.56464231,69.31945044,3,0.903066191,2.557352567,9.9,2.410000086,1.139999986
"Chindongo_cyaneus",4.44857185,62.15609336,3,0.877751956,2.571914734,9.520000458,2.660000086,1.179999948
"Chiapaheros_grammodes",5.481126409,224.2992029,2,1.078252331,1.92383789,24.77000046,3.180000067,0.49000001
"Caprichromis_liemi",6,234.1444173,2,1.5,2.157991017,23.3,4,0.519999981
"Caprichromis_orthognathus",5.662467085,227.1644844,2,1.092947521,2.097126218,19.5,4,0.610000014
"Astatheros_macracanthus",5.59924501,207.9817056,2,1.07257629,2.087577707,30.5,3.200000048,0.400000006
"Anomalochromis_thomasi",5.816677073,500,2,1.103703416,1.274435047,6.099999905,3.200000048,1.789999962
"Abactochromis_labrosus",5.51503489,217.4077131,3,1.064830098,2.074079926,14.02999973,3.359999895,0.829999983
"Haplochromis_xenostoma",4.452596593,112.5364507,3,0.866291037,2.494808116,24.77000046,4.199999809,0.49000001
"Haplochromis_worthingtoni",4.369676168,106.7940464,3,0.857563113,2.481422618,17.20000076,3.400000095,0.689999998
"Haplochromis_welcommei",4.419969771,109.1861867,3,0.859708714,2.46785958,12.81000042,3.25999999,0.899999976
"Haplochromis_vittatus",5.499014146,199.2251516,3,1.023560588,2.626314417,23.3,3.460000038,0.519999981
"Haplochromis_victorianus",4.302168814,107.1229341,3,0.846804936,2.447007303,20.3,4.199999809,0.589999974
"Haplochromis_victoriae",4.447271184,108.3269304,3,0.855647025,2.458028515,9.270000458,3.289999962,1.210000038
"Haplochromis_vicarius",4.380643472,101.4777385,3,0.860284302,2.441827944,11,3.319999933,1.039999962
"Haplochromis_venator",4.417333626,112.593096,3,0.86724181,2.464666817,21.71999931,3.900000095,0.550000012
"Haplochromis_tyrianthinus",4.415849806,108.777445,3,0.867355308,2.50822702,12.81000042,3.5,0.899999976
"Haplochromis_turkanae",4.415889734,105.3021194,3,0.861495948,2.412960158,10.5,3.5,1.080000043
"Haplochromis_tridens",4.129056547,90.08545474,3,0.81550457,2.438713914,14.52000046,2.75999999,0.800000012
"Haplochromis_theliodon",4.450666187,109.145316,3,0.865213442,2.41548498,11.59000015,3.160000086,0.99000001
"Haplochromis_teunisrasi",4.329788246,106.3346016,3,0.865183525,2.43145823,11.71000004,3.329999924,0.980000019
"Haplochromis_teegelaari",4.441699378,111.105108,3,0.871290463,2.495121457,12.31999969,3.099999905,0.930000007
"Haplochromis_taurinus",4.299901395,106.3688996,3,0.84942788,2.446241405,17.1,3.400000095,0.689999998
"Haplochromis_sulphureus",4.407038214,107.3252626,3,0.860939299,2.475698392,13.30000019,3.349999905,0.870000005
"Haplochromis_squamulatus",4.439695074,108.7886987,3,0.868455459,2.460855702,24.15999985,4.199999809,0.5
"Haplochromis_spekii",4.404065911,102.3446147,3,0.852474663,2.475097519,26.84000015,4.199999809,0.449999988
"Haplochromis_smithii",4.357322525,105.1418614,3,0.868055547,2.484987263,22,3.450000048,0.550000012
"Haplochromis_simotes",4.347983133,102.0262136,3,0.854551213,2.478451621,10.56999969,3.309999943,1.070000052
"Haplochromis_serridens",4.343523769,107.0083576,3,0.856020777,2.453842006,9.760000229,3.299999952,1.159999967
"Haplochromis_serranus",4.544343092,111.4999643,3,0.870261479,2.486209002,25.01000023,4.199999809,0.479999989
"Haplochromis_schubotziellus",4.377756358,106.4109999,3,0.855137014,2.426726767,9.640000343,2.400000095,1.169999957
"Haplochromis_schubotzi",4.347181613,106.7347511,3,0.861473178,2.445307938,15.3,3.200000048,0.769999981
"Haplochromis_scheffersi",4.183020721,96.66808919,3,0.828745702,2.461981831,10.4,3.309999943,1.090000033
"Haplochromis_saxicola",4.434949429,112.0733401,3,0.866944119,2.464030096,15.01000023,3.420000076,0.779999971
"Haplochromis_sauvagei",4.376862104,110.8675514,3,0.867736997,2.482389472,12.81000042,2.710000038,0.899999976
