"","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value"
"Pingalla_gilberti",0,0,0,0,0,0,0,0
"Bidyanus_welchi",0,0,0,0,0,0,0,0
"Bidyanus_bidyanus",0,0,0,0,0,0,0,0
"Amniataba_percoides",0,0,0,0,0,0,0,0
"Amniataba_affinis",0,0,0,0,0,0,0,0
"Hannia_greenwayi",0,0,0,0,0,0,0,0
"Leiopotherapon_plumbeus",0,0,0,0,0,0,0,0
"Leiopotherapon_aheneus",0,0,0,0,0,0,0,0
"Amniataba_caudavittata",0,0,0,0,0,0,0,0
"Variichthys_lacustris",0,0,0,0,0,0,0,0
"Variichthys_jamoerensis",0,0,0,0,0,0,0,0
"Leiopotherapon_unicolor",0,0,0,0,0,0,0,0
"Hephaestus_habbemai",0,0,0,0,0,0,0,0
"Hephaestus_carbo",0,0,0,0,0,0,0,0
"Hephaestus_transmontanus",0,0,0,0,0,0,0,0
"Mesopristes_elongatus",0,0,0,0,0,0,0,0
"Mesopristes_argenteus",0,0,0,0,0,0,0,0
"Rhynchopelates_oxyrhynchus",0,0,0,0,0,0,0,0
"Mesopristes_cancellatus",0,0,0,0,0,0,0,0
"Terapon_theraps",0,0,0,0,0,0,0,0
"Pelates_octolineatus",0,0,0,0,0,0,0,0
"Helotes_sexlineatus",0,0,0,0,0,0,0,0
"Pelates_quadrilineatus",0,0,0,0,0,0,0,0
"Terapon_puta",0,0,0,0,0,0,0,0
"Terapon_jarbua",0,0,0,0,0,0,0,0
"Kuhlia_mugil",0,0,0,0,0,0,0,0
"Kuhlia_rupestris",0,0,0,0,0,0,0,0
"Kuhlia_marginata",0,0,0,0,0,0,0,0
"Kuhlia_munda",0,0,0,0,0,0,0,0
"Girella_zebra",0,0,0,0,0,0,0,0
"Girella_simplicidens",0,0,0,0,0,0,0,0
"Girella_laevifrons",0,0,0,0,0,0,0,0
"Girella_tricuspidata",0,0,0,0,0,0,0,0
"Girella_elevata",0,0,0,0,0,0,0,0
"Scorpis_georgiana",0,0,0,0,0,0,0,0.00868145136924596
"Scorpis_lineolata",0,0,0,0,0,0,0,0
"Scorpis_aequipinnis",0,0,0,0,0,0,0,0
"Atypichthys_strigatus",0,0,0,0,0,0,0,0.0669422093615587
"Microcanthus_strigatus",0,0,0,0,0,0,0,0.126028873085803
"Kyphosus_ocyurus",0,0,0,0,0,0,0,0
"Kyphosus_elegans",0,0,0,0,0,0,0,0
"Kyphosus_sydneyanus",0,0,0,0,0,0,0,0
"Kyphosus_bigibbus",0,0,0,0,0,0,0,0
"Kyphosus_sectatrix",0,0,0,0,0,0,0,0
"Kyphosus_cornelii",0,0,0,0,0,0,0,0
"Oplegnathus_conwayi",0,0,0,0,0,0,0,0.0118718886836859
"Limnichthys_fasciatus",0,0,0,0,0,0,0,2.28874751175072
"Scombrops_boops",0,0,0,0,0,0,0,0
"Dinolestes_lewini",0,0,0,0,0,0,0,0.0304777727212532
"Pentaceros_richardsoni",0,0,0,0,0,0,0,0
"Lateolabrax_japonicus",0,0,0,0,0,0,0,0
"Polyprion_americanus",0,0,0,0,0,0,0,0
"Prolatilus_jugularis",0,0,0,0,0,0,0,0
"Ammodytes_americanus",0,0,0,0,0,0,0,0
"Ammodytes_personatus",0,0,0,0,0,0,0,0
"Pinguipes_brasilianus",0,0,0,0,0,0,0,0
"Cheimarrichthys_fosterae",0,0,0,0,0,0,0,0.236724721571606
"Ichthyscopus_fasciatus",0,0,0,0,0,0,0,0
"Uranoscopus_japonicus",0,0,0,0,0,0,0,0
"Astroscopus_ygraecum",0,0,0,0,0,0,0,0
"Centrogenys_vaigiensis",0,0,0,0,0,0,0,0.182962672754985
"Pentaprion_longimanus",0,0,0,0,0,0,0,0
"Deckertichthys_aureolus",0,0,0,0,0,0,0,0
"Gerres_subfasciatus",0,0,0,0,0,0,0,0
"Gerres_setifer",0,0,0,0,0,0,0,0
"Gerres_nigri",0,0,0,0,0,0,0,0
"Gerres_methueni",0,0,0,0,0,0,0,0
"Gerres_limbatus",0,0,0,0,0,0,0,0
"Eucinostomus_havana",0,0,0,0,0,0,0,0
"Eucinostomus_gracilis",0,0,0,0,0,0,0,0
"Eucinostomus_entomelas",0,0,0,0,0,0,0,0
"Eucinostomus_dowii",0,0,0,0,0,0,0,0
"Eucinostomus_jonesii",0,0,0,0,0,0,0,0
"Eucinostomus_gula",0,0,0,0,0,0,0,0
"Eucinostomus_argenteus",0,0,0,0,0,0,0,0
"Eucinostomus_melanopterus",0,0,0,0,0,0,0,0
"Eucinostomus_currani",0,0,0,0,0,0,0,0
"Ulaema_lefroyi",0,0,0,0,0,0,0,0
"Gerres_cinereus",0,0,0,0,0,0,0,0
"Gerres_longirostris",0,0,0,0,0,0,0,0
"Gerres_oblongus",0,0,0,0,0,0,0,0
"Gerres_oyena",0,0,0,0,0,0,0,0
"Gerres_erythrourus",0,0,0,0,0,0,0,0
"Gerres_filamentosus",0,0,0,0,0,0,0,0
"Gerres_macracanthus",0,0,0,0,0,0,0,0
"Eugerres_mexicanus",0,0,0,0,0,0,0,0
"Eugerres_axillaris",0,0,0,0,0,0,0,0
"Eugerres_brasilianus",0,0,0,0,0,0,0,0
"Eugerres_lineatus",0,0,0,0,0,0,0,0
"Eugerres_plumieri",0,0,0,0,0,0,0,0
"Diapterus_auratus",0,0,0,0,0,0,0,0
"Diapterus_peruvianus",0,0,0,0,0,0,0,0
"Diapterus_rhombeus",0,0,0,0,0,0,0,0
"Sillaginopsis_panijus",0,0,0,0,0,0,0,0
"Sillago_lutea",0,0,0,0,0,0,0,0
"Sillago_japonica",0,0,0,0,0,0,0,0
"Sillago_sihama",0,0,0,0,0,0,0,0
"Sillago_maculata",0,0,0,0,0,0,0,0
"Sillago_aeolus",0,0,0,0,0,0,0,0
"Sillago_ciliata",0,0,0,0,0,0,0,0
"Sillago_flindersi",0,0,0,0,0,0,0,0
"Sillaginodes_punctatus",0,0,0,0,0,0,0,0
"Sillago_robusta",0,0,0,0,0,0,0,0
"Sillaginopodys_chondropus",0,0,0,0,0,0,0,0
"Morone_americana",0,0,0,0,0,0,0,0
"Morone_mississippiensis",0,0,0,0,0,0,0,0
"Morone_saxatilis",0,0,0,0,0,0,0,0
"Morone_chrysops",0,0,0,0,0,0,0,0
"Dicentrarchus_labrax",0,0,0,0,0,0,0,0
"Dicentrarchus_punctatus",0,0,0,0,0,0,0,0
"Rhonciscus_crocro",0,0,0,0,0,0,0,0
"Rhonciscus_bayanus",0,0,0,0,0,0,0,0
"Rhonciscus_branickii",0,0,0,0,0,0,0,0
"Rhencus_macracanthus",0,0,0,0,0,0,0,0
"Rhencus_panamensis",0,0,0,0,0,0,0,0
"Paranisotremus_moricandi",0,0,0,0,0,0,0,0
"Pomadasys_schyrii",0,0,0,0,0,0,0,0
"Pomadasys_rogerii",0,0,0,0,0,0,0,0
"Pomadasys_ramosus",0,0,0,0,0,0,0,0
"Pomadasys_multimaculatus",0,0,0,0,0,0,0,0
"Pomadasys_jubelini",0,0,0,0,0,0,0,0
"Pomadasys_commersonnii",0,0,0,0,0,0,0,0
"Haemulon_bonariense",0,0,0,0,0,0,0,0
"Haemulon_parra",0,0,0,0,0,0,0,0
"Haemulon_carbonarium",0,0,0,0,0,0,0,0
"Haemulon_sciurus",0,0,0,0,0,0,0,0
"Haemulon_plumierii",0,0,0,0,0,0,0,0
"Haemulon_maculicauda",0,0,0,0,0,0,0,0
"Haemulon_flaviguttatum",0,0,0,0,0,0,0,0
"Haemulon_steindachneri",0,0,0,0,0,0,0,0
"Haemulon_sexfasciatum",0,0,0,0,0,0,0,0
"Haemulon_scudderii",0,0,0,0,0,0,0,0
"Haemulon_aurolineatum",0,0,0,0,0,0,0,0
"Anisotremus_virginicus",0,0,0,0,0,0,0,0
"Anisotremus_taeniatus",0,0,0,0,0,0,0,0
"Anisotremus_surinamensis",0,0,0,0,0,0,0,0
"Anisotremus_caesius",0,0,0,0,0,0,0,0
"Anisotremus_interruptus",0,0,0,0,0,0,0,0
"Anisotremus_davidsonii",0,0,0,0,0,0,0,0
"Genyatremus_luteus",0,0,0,0,0,0,0,0
"Genyatremus_pacifici",0,0,0,0,0,0,0,0
"Genyatremus_dovii",0,0,0,0,0,0,0,0
"Haemulopsis_corvinaeformis",0,0,0,0,0,0,0,0
"Haemulopsis_elongatus",0,0,0,0,0,0,0,0
"Haemulopsis_leuciscus",0,0,0,0,0,0,0,0
"Conodon_nobilis",0,0,0,0,0,0,0,0
"Xenichthys_xanti",0,0,0,0,0,0,0,0
"Microlepidotus_inornatus",0,0,0,0,0,0,0,0
"Microlepidotus_brevipinnis",0,0,0,0,0,0,0,0
"Orthopristis_rubra",0,0,0,0,0,0,0,0
"Orthopristis_chalceus",0,0,0,0,0,0,0,0
"Pomadasys_argyreus",0,0,0,0,0,0,0,0
"Pomadasys_maculatus",0,0,0,0,0,0,0,0
"Pomadasys_argenteus",0,0,0,0,0,0,0,0
"Pomadasys_kaakan",0,0,0,0,0,0,0,0
"Brachydeuterus_auritus",0,0,0,0,0,0,0,0
"Pomadasys_incisus",0,0,0,0,0,0,0,0
"Pomadasys_olivaceus",0,0,0,0,0,0,0,0
"Pomadasys_perotaei",0,0,0,0,0,0,0,0
"Diagramma_pictum",0,0,0,0,0,0,0,0
"Plectorhinchus_gibbosus",0,0,0,0,0,0,0,0
"Plectorhinchus_macrolepis",0,0,0,0,0,0,0,0
"Hoplopagrus_guentherii",0,0,0,0,0,0,0,0
"Lutjanus_viridis",0,0,0,0,0,0,0,0
"Lutjanus_semicinctus",0,0,0,0,0,0,0,0
"Lutjanus_lunulatus",0,0,0,0,0,0,0,0
"Lutjanus_jordani",0,0,0,0,0,0,0,0
"Lutjanus_inermis",0,0,0,0,0,0,0,0
"Lutjanus_guttatus",0,0,0,0,0,0,0,0
"Lutjanus_goreensis",0,0,0,0,0,0,0,0
"Lutjanus_goldiei",0,0,0,0,0,0,0,0
"Lutjanus_fuscescens",0,0,0,0,0,0,0,0
"Lutjanus_endecacanthus",0,0,0,0,0,0,0,0
"Lutjanus_bitaeniatus",0,0,0,0,0,0,0,0
"Lutjanus_aratus",0,0,0,0,0,0,0,0
"Lutjanus_agennes",0,0,0,0,0,0,0,0
"Lutjanus_vitta",0,0,0,0,0,0,0,0
"Lutjanus_biguttatus",0,0,0,0,0,0,0,0
"Lutjanus_lutjanus",0,0,0,0,0,0,0,0
"Lutjanus_fulvus",0,0,0,0,0,0,0,0
"Lutjanus_bohar",0,0,0,0,0,0,0,0
"Lutjanus_decussatus",0,0,0,0,0,0,0,0
"Lutjanus_russellii",0,0,0,0,0,0,0,0
"Lutjanus_monostigma",0,0,0,0,0,0,0,0
"Lutjanus_carponotatus",0,0,0,0,0,0,0,0
"Lutjanus_ehrenbergii",0,0,0,0,0,0,0,0
"Lutjanus_fulviflamma",0,0,0,0,0,0,0,0
"Lutjanus_quinquelineatus",0,0,0,0,0,0,0,0
"Lutjanus_johnii",0,0,0,0,0,0,0,0
"Lutjanus_rivulatus",0,0,0,0,0,0,0,0
"Lutjanus_synagris",0,0,0,0,0,0,0,0
"Lutjanus_analis",0,0,0,0,0,0,0,0
"Lutjanus_novemfasciatus",0,0,0,0,0,0,0,0
"Lutjanus_cyanopterus",0,0,0,0,0,0,0,0
"Lutjanus_colorado",0,0,0,0,0,0,0,0
"Lutjanus_dentatus",0,0,0,0,0,0,0,0
"Lutjanus_argentimaculatus",0,0,0,0,0,0,0,0
"Lutjanus_argentiventris",0,0,0,0,0,0,0,0
"Lutjanus_jocu",0,0,0,0,0,0,0,0
"Lutjanus_griseus",0,0,0,0,0,0,0,0
"Lutjanus_apodus",0,0,0,0,0,0,0,0
"Lutjanus_erythropterus",0,0,0,0,0,0,0,0
"Lutjanus_gibbus",0,0,0,0,0,0,0,0
"Lutjanus_malabaricus",0,0,0,0,0,0,0,0
"Pterocaesio_chrysozona",0,0,0,0,0,0,0,0
"Centropyge_aurantonotus",0,0,0,0,0,0,0,0
"Genicanthus_lamarck",0,0,0,0,0,0,0,0
"Holacanthus_ciliaris",0,0,0,0,0,0,0,0
"Centropyge_bicolor",0,0,0,0,0,0,0,0
"Centropyge_vrolikii",0,0,0,0,0,0,0,0
"Pomacanthus_semicirculatus",0,0,0,0,0,0,0,0
"Pomacanthus_annularis",0,0,0,0,0,0,0,0
"Pomacanthus_paru",0,0,0,0,0,0,0,0
"Pomacanthus_arcuatus",0,0,0,0,0,0,0,0
"Pomacanthus_zonipectus",0,0,0,0,0,0,0,0
"Chaetodontoplus_mesoleucus",0,0,0,0,0,0,0,0
"Schuettea_woodwardi",0,0,0,0,0,0,0,0.185113665123039
"Monodactylus_sebae",0,0,0,0,0,0,0,0.179441534299836
"Monodactylus_falciformis",0,0,0,0,0,0,0,0.126987474088068
"Monodactylus_argenteus",0,0,0,0,0,0,0,0.110269868724295
"Chaetodon_triangulum",0,0,0,0,0,0,0,0
"Chaetodon_marleyi",0,0,0,0,0,0,0,0
"Chaetodon_humeralis",0,0,0,0,0,0,0,0
"Chaetodon_auriga",0,0,0,0,0,0,0,0
"Chaetodon_vagabundus",0,0,0,0,0,0,0,0
"Chaetodon_lunula",0,0,0,0,0,0,0,0
"Chaetodon_melannotus",0,0,0,0,0,0,0,0
"Chaetodon_capistratus",0,0,0,0,0,0,0,0
"Chaetodon_striatus",0,0,0,0,0,0,0,0
"Chaetodon_ocellatus",0,0,0,0,0,0,0,0
"Chaetodon_octofasciatus",0,0,0,0,0,0,0,0
"Chaetodon_trifasciatus",0,0,0,0,0,0,0,0
"Chaetodon_lunulatus",0,0,0,0,0,0,0,0
"Chaetodon_sedentarius",0,0,0,0,0,0,0,0
"Chaetodon_citrinellus",0,0,0,0,0,0,0,0
"Prognathodes_aculeatus",0,0,0,0,0,0,0,0
"Johnrandallia_nigrirostris",0,0,0,0,0,0,0,0
"Chelmon_rostratus",0,0,0,0,0,0,0,0
"Chelmonops_curiosus",0,0,0,0,0,0,0,0
"Deveximentum_ruconius",0,0,0,0,0,0,0,0
"Deveximentum_megalolepis",0,0,0,0,0,0,0,0
"Deveximentum_interruptum",0,0,0,0,0,0,0,0
"Deveximentum_indicium",0,0,0,0,0,0,0,0
"Deveximentum_insidiator",0,0,0,0,0,0,0,0
"Leiognathus_equula",0,0,0,0,0,0,0,0
"Leiognathus_brevirostris",0,0,0,0,0,0,0,0
"Eubleekeria_rapsoni",0,0,0,0,0,0,0,0
"Eubleekeria_splendens",0,0,0,0,0,0,0,0
"Nuchequula_gerreoides",0,0,0,0,0,0,0,0
"Nuchequula_nuchalis",0,0,0,0,0,0,0,0
"Nuchequula_blochii",0,0,0,0,0,0,0,0
"Equulites_lineolatus",0,0,0,0,0,0,0,0
"Equulites_leuciscus",0,0,0,0,0,0,0,0
"Gazza_minuta",0,0,0,0,0,0,0,0
"Gazza_achlamys",0,0,0,0,0,0,0,0
"Hapalogenys_analis",0,0,0,0,0,0,0,0
"Datnioides_undecimradiatus",0,0,0,0,0,0,0,0
"Datnioides_pulcher",10.4811542608953,8460485966.1152,0.0124647211539854,0.158727049510207,0.0213562637766399,0,0,0
"Datnioides_polota",0,0,0,0,0,0,0,0
"Datnioides_campbelli",8.99145161321044,6188916373.16001,0.0126088788824428,0.151460310686019,0.0215229372126323,0,0,0
"Datnioides_microlepis",0,0,0,0,0,0,0,0
"Lobotes_pacifica",0,0,0,0,0,0,0,0
"Lobotes_surinamensis",0,0,0,0,0,0,0,0
"Pagrus_auratus",0,0,0,0,0,0,0,0
"Acanthopagrus_vagus",0,0,0,0,0,0,0,0
"Acanthopagrus_schlegelii",0,0,0,0,0,0,0,0
"Diplodus_sargus",0,0,0,0,0,0,0,0
"Diplodus_cervinus",0,0,0,0,0,0,0,0
"Diplodus_capensis",0,0,0,0,0,0,0,0
"Diplodus_argenteus",0,0,0,0,0,0,0,0
"Diplodus_puntazzo",0,0,0,0,0,0,0,0
"Acanthopagrus_australis",0,0,0,0,0,0,0,0
"Acanthopagrus_butcheri",0,0,0,0,0,0,0,0
"Acanthopagrus_chinshira",0,0,0,0,0,0,0,0
"Acanthopagrus_latus",0,0,0,0,0,0,0,0
"Acanthopagrus_berda",0,0,0,0,0,0,0,0
"Acanthopagrus_bifasciatus",0,0,0,0,0,0,0,0
"Rhabdosargus_thorpei",0,0,0,0,0,0,0,0
"Rhabdosargus_sarba",0,0,0,0,0,0,0,0
"Rhabdosargus_globiceps",0,0,0,0,0,0,0,0
"Sparodon_durbanensis",0,0,0,0,0,0,0,0
"Lithognathus_mormyrus",0,0,0,0,0,0,0,0
"Lithognathus_lithognathus",0,0,0,0,0,0,0,0
"Sarpa_salpa",0,0,0,0,0,0,0,0
"Spondyliosoma_emarginatum",0,0,0,0,0,0,0,0
"Calamus_pennatula",0,0,0,0,0,0,0,0
"Calamus_brachysomus",0,0,0,0,0,0,0,0
"Pagrus_africanus",0,0,0,0,0,0,0,0
"Archosargus_rhomboidalis",0,0,0,0,0,0,0,0
"Archosargus_probatocephalus",0,0,0,0,0,0,0,0
"Lagodon_rhomboides",0,0,0,0,0,0,0,0
"Pagrus_caeruleostictus",0,0,0,0,0,0,0,0
"Pagrus_pagrus",0,0,0,0,0,0,0,0
"Evynnis_ehrenbergii",0,0,0,0,0,0,0,0
"Evynnis_cardinalis",0,0,0,0,0,0,0,0
"Rhabdosargus_holubi",0,0,0,0,0,0,0,0
"Sparus_aurata",0,0,0,0,0,0,0,0
"Cymatoceps_nasutus",0,0,0,0,0,0,0,0
"Petrus_rupestris",0,0,0,0,0,0,0,0
"Dentex_maroccanus",0,0,0,0,0,0,0,0
"Scolopsis_lineata",0,0,0,0,0,0,0,0
"Scolopsis_taenioptera",0,0,0,0,0,0,0,0
"Scolopsis_margaritifera",0,0,0,0,0,0,0,0
"Parascolopsis_eriomma",0,0,0,0,0,0,0,0
"Lethrinus_lentjan",0,0,0,0,0,0,0,0
"Lethrinus_reticulatus",0,0,0,0,0,0,0,0
"Gymnocranius_frenatus",0,0,0,0,0,0,0,0
"Caulolatilus_princeps",0,0,0,0,0,0,0,0
"Pterotolithus_maculatus",223.151298036808,373468238395.863,0.234119796651562,3.11822397044819,0.172152756762692,0,0,0
"Pteroscion_peli",0,0,0,0,0,0,0,0
"Protosciaena_bathytatos",0,0,0,0,0,0,0,0
"Petilipinnis_grunniens",160.287639655417,187976611484.436,0.239902545823733,2.81804948320865,0.17536265779172,0,0,0
"Paranibea_semiluctuosa",0,0,0,0,0,0,0,0
"Panna_microdon",0,0,0,0,0,0,0,0
"Pachyurus_stewarti",0,0,0,0,0,0,0,0
"Pachyurus_squamipennis",159.530362032207,205994713115.441,0.144967049579661,1.7534137532616,0.0988456004338349,0,0,0
"Pachyurus_schomburgkii",97.2164710229863,73214934289.4999,0.150327931799691,1.50818510686521,0.101839954168761,0,0,0
"Pachyurus_paucirastrus",61.3244445490104,28028539965.5352,0.155502948119376,1.31051570254025,0.104625776534928,0,0,0
"Pachyurus_junki",97.537197646128,74208335172.07,0.150324841865776,1.50913167173158,0.101665925984176,0,0,0
"Pachyurus_gabrielensis",60.6171727201363,27314929314.4641,0.15562518180672,1.3055509752686,0.104686501061821,0,0,0
"Pachyurus_francisci",113.567132700368,103571123385.341,0.148734721850131,1.57920501505095,0.100377316776963,0,0,0
"Pachyurus_calhamazon",40.4130569232146,11711276501.3082,0.160318650498515,1.15386778984807,0.107250942253342,0,0,0
"Pachyurus_adspersus",91.2771085322116,64246171348.7565,0.151028691030319,1.47928402279819,0.102188347922679,0,0,0
"Pachyurus_bonariensis",0,0,0,0,0,0,0,0
"Pachypops_trifilis",99.460089285573,109675189958.363,0.175862549718413,1.98856251437618,0.12250932243896,0,0,0
"Pachypops_fourcroi",0,0,0,0,0,0,0,0
"Pachypops_pigmaeus",42.8977338003061,18857207706.587,0.187012429735718,1.53845045484576,0.128815911729474,0,0,0
"Elattarchus_archidium",0,0,0,0,0,0,0,0
"Daysciaena_albida",0,0,0,0,0,0,0,0
"Corvula_macrops",0,0,0,0,0,0,0,0
"Boesemania_microlepis",0,0,0,0,0,0,0,0
"Austronibea_oedogenys",0,0,0,0,0,0,0,0
"Aspericorvina_jubata",109.218309604504,84549973406.089,0.246761941132438,2.50670713509591,0.179309036904079,0,0,0
"Umbrina_xanti",0,0,0,0,0,0,0,0
"Umbrina_dorsalis",0,0,0,0,0,0,0,0
"Umbrina_cirrosa",0,0,0,0,0,0,0,0
"Umbrina_broussonnetii",0,0,0,0,0,0,0,0
"Pennahia_aneus",0,0,0,0,0,0,0,0
"Nibea_squamosa",0,0,0,0,0,0,0,0
"Nibea_soldado",0,0,0,0,0,0,0,0
"Nibea_semifasciata",0,0,0,0,0,0,0,0
"Nibea_microgenys",0,0,0,0,0,0,0,0
"Johnius_weberi",0,0,0,0,0,0,0,0
"Johnius_trachycephalus",0,0,0,0,0,0,0,0
"Johnius_pacificus",0,0,0,0,0,0,0,0
"Johnius_novaehollandiae",57.2667057832476,24053650325.7566,0.118983242088156,0.695107129376616,0.0569197323404858,0,0,0
"Johnius_macrorhynus",0,0,0,0,0,0,0,0
"Johnius_macropterus",0,0,0,0,0,0,0,0
"Johnius_heterolepis",0,0,0,0,0,0,0,0
"Johnius_grypotus",0,0,0,0,0,0,0,0
"Johnius_glaucus",0,0,0,0,0,0,0,0
"Johnius_gangeticus",42.2184100775077,12591961407.7787,0.121629518904337,0.633880647538893,0.0581093123915696,0,0,0
"Johnius_dorsalis",0,0,0,0,0,0,0,0
"Johnius_coitor",0,0,0,0,0,0,0,0
"Johnius_carutta",0,0,0,0,0,0,0,0
"Dendrophysa_russelii",0,0,0,0,0,0,0,0
"Johnius_amblycephalus",0,0,0,0,0,0,0,0
"Johnius_borneensis",0,0,0,0,0,0,0,0
"Johnius_dussumieri",0,0,0,0,0,0,0,0
"Johnius_belangerii",0,0,0,0,0,0,0,0
"Johnius_elongatus",0,0,0,0,0,0,0,0
"Otolithes_ruber",0,0,0,0,0,0,0,0
"Pennahia_argentata",0,0,0,0,0,0,0,0
"Nibea_albiflora",0,0,0,0,0,0,0,0
"Protonibea_diacanthus",0,0,0,0,0,0,0,0
"Larimichthys_polyactis",0,0,0,0,0,0,0,0
"Collichthys_lucidus",0,0,0,0,0,0,0,0
"Bahaba_taipingensis",0,0,0,0,0,0,0,0
"Bahaba_polykladiskos",239.858879878089,64663273510.5888,0.126952548157844,4.66196430958897,0.0929258389093981,0,0,0
"Miichthys_miiuy",0,0,0,0,0,0,0,0
"Otolithoides_biauritus",0,0,0,0,0,0,0,0
"Otolithoides_pama",0,0,0,0,0,0,0,0
"Argyrosomus_regius",0,0,0,0,0,0,0,0
"Argyrosomus_inodorus",0,0,0,0,0,0,0,0
"Argyrosomus_japonicus",0,0,0,0,0,0,0,0
"Argyrosomus_hololepidotus",0,0,0,0,0,0,0,0
"Pseudotolithus_moorii",0,0,0,0,0,0,0,0
"Pseudotolithus_epipercus",0,0,0,0,0,0,0,0
"Pseudotolithus_senegalensis",0,0,0,0,0,0,0,0
"Pseudotolithus_typus",0,0,0,0,0,0,0,0
"Pseudotolithus_elongatus",0,0,0,0,0,0,0,0
"Pseudotolithus_senegallus",0,0,0,0,0,0,0,0
"Cynoscion_stolzmanni",0,0,0,0,0,0,0,0
"Isopisthus_parvipinnis",0,0,0,0,0,0,0,0
"Isopisthus_remifer",0,0,0,0,0,0,0,0
"Cynoscion_phoxocephalus",0,0,0,0,0,0,0,0
"Cynoscion_leiarchus",0,0,0,0,0,0,0,0
"Cynoscion_squamipinnis",0,0,0,0,0,0,0,0
"Cynoscion_praedatorius",0,0,0,0,0,0,0,0
"Macrodon_ancylodon",0,0,0,0,0,0,0,0
"Macrodon_mordax",0,0,0,0,0,0,0,0
"Cynoscion_microlepidotus",0,0,0,0,0,0,0,0
"Cynoscion_virescens",0,0,0,0,0,0,0,0
"Cynoscion_othonopterus",0,0,0,0,0,0,0,0
"Cynoscion_jamaicensis",0,0,0,0,0,0,0,0
"Cynoscion_nebulosus",0,0,0,0,0,0,0,0
"Cynoscion_xanthulus",0,0,0,0,0,0,0,0
"Cynoscion_albus",0,0,0,0,0,0,0,0
"Cynoscion_acoupa",0,0,0,0,0,0,0,0
"Cynoscion_steindachneri",0,0,0,0,0,0,0,0
"Cynoscion_arenarius",0,0,0,0,0,0,0,0
"Atractoscion_aequidens",0,0,0,0,0,0,0,0
"Micropogonias_megalops",0,0,0,0,0,0,0,0
"Micropogonias_ectenes",0,0,0,0,0,0,0,0
"Micropogonias_altipinnis",0,0,0,0,0,0,0,0
"Micropogonias_furnieri",0,0,0,0,0,0,0,0
"Micropogonias_undulatus",0,0,0,0,0,0,0,0
"Menticirrhus_panamensis",0,0,0,0,0,0,0,0
"Menticirrhus_nasus",0,0,0,0,0,0,0,0
"Menticirrhus_elongatus",0,0,0,0,0,0,0,0
"Menticirrhus_americanus",0,0,0,0,0,0,0,0
"Menticirrhus_littoralis",0,0,0,0,0,0,0,0
"Pogonias_cromis",0,0,0,0,0,0,0,0
"Aplodinotus_grunniens",0,0,0,0,0,0,0,0
"Leiostomus_xanthurus",0,0,0,0,0,0,0,0
"Ctenosciaena_gracilicirrhus",0,0,0,0,0,0,0,0
"Stellifer_venezuelae",23.7996441438476,8091635296.49665,0.0895250963328914,0.555655731098035,0.0553987405881739,0,0,0
"Stellifer_punctatissimus",0,0,0,0,0,0,0,0
"Stellifer_oscitans",27.6944477675993,10991161038.7096,0.0885036520612495,0.581894445474085,0.0549844620951517,0,0,0
"Stellifer_magoi",16.4347443628318,3715159920.03057,0.0919770774698229,0.4972301737956,0.0568091982202031,0,0,0
"Stellifer_ericymba",0,0,0,0,0,0,0,0
"Stellifer_ephelis",21.1091998582269,6298525137.12853,0.0903178173225503,0.536045994610131,0.0558423022592599,0,0,0
"Stellifer_colonensis",19.6202361149434,5374645744.08471,0.0907853523843176,0.524368548092717,0.0561561230461447,0,0,0
"Stellifer_chrysoleuca",0,0,0,0,0,0,0,0
"Bairdiella_icistia",0,0,0,0,0,0,0,0
"Bairdiella_ensifera",0,0,0,0,0,0,0,0
"Stellifer_stellifer",0,0,0,0,0,0,0,0
"Stellifer_rastrifer",0,0,0,0,0,0,0,0
"Ophioscion_typicus",0,0,0,0,0,0,0,0
"Ophioscion_scierus",0,0,0,0,0,0,0,0
"Stellifer_microps",0,0,0,0,0,0,0,0
"Stellifer_naso",0,0,0,0,0,0,0,0
"Stellifer_brasiliensis",0,0,0,0,0,0,0,0
"Odontoscion_dentex",0,0,0,0,0,0,0,0
"Bairdiella_armata",0,0,0,0,0,0,0,0
"Bairdiella_ronchus",0,0,0,0,0,0,0,0
"Bairdiella_chrysoura",0,0,0,0,0,0,0,0
"Stellifer_lanceolatus",0,0,0,0,0,0,0,0
"Stellifer_illecebrosus",0,0,0,0,0,0,0,0
"Pareques_viola",0,0,0,0,0,0,0,0
"Pareques_fuscovittatus",28.9875099644532,22986174663.7643,0.0468954017092084,0.461017757658367,0.0309691882957796,0,0,0
"Pareques_acuminatus",0,0,0,0,0,0,0,0
"Umbrina_coroides",0,0,0,0,0,0,0,0
"Umbrina_canosai",0,0,0,0,0,0,0,0
"Nebris_occidentalis",0,0,0,0,0,0,0,0
"Nebris_microps",0,0,0,0,0,0,0,0
"Larimus_effulgens",0,0,0,0,0,0,0,0
"Larimus_argenteus",0,0,0,0,0,0,0,0
"Larimus_breviceps",0,0,0,0,0,0,0,0
"Larimus_acclivis",0,0,0,0,0,0,0,0
"Plagioscion_squamosissimus",0,0,0,0,0,0,0,0
"Plagioscion_casattii",0,0,0,0,0,0,0,0
"Plagioscion_montei",0,0,0,0,0,0,0,0
"Plagioscion_ternetzi",0,0,0,0,0,0,0,0
